"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"0500000US49053","Washington County, Utah","N","N","11798","1456","1820","35615","1786","47413","4.0","1.9","1.9","6.6","5.3","14.4","N","N","4.6","1.5","1.9","0.9","13.5","5.4","N","N","23.4","6.2","N","N","2.3","8.5","2.5","12.0","12.9","4.8","N","N","2.3","10.8","2.1","10.9","11.4","4.1","N","N","3.4","19.4","2.6","16.9","25.8","3.8","7.1","19.5","N","N","4.3","26.6","10.5","2.0","2.4","2.3","N","N","2.6","12.8","7.5","1.9","9.3","2.4","N","N","2.3","2.6","1.1","3.1","1.4","2.3","N","N","0.0","1.4","3.6","1.8","1.4","2.8","0.6","0.3","N","N","49058","3168","53404","2144","24078","4685","2439","55301","6266","69544","4735","61056","N","N","4344","33535","28.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)",
"0500000US49057","Weber County, Utah","46312","2321","20824","1936","2266","59649","1681","80473","4.7","1.5","1.2","5.2","3.4","10.5","0.8","1.4","3.9","1.0","2.4","1.0","8.2","2.9","0.9","1.0","19.4","4.0","2.0","6.2","2.3","9.1","1.7","11.1","18.4","4.8","1.9","7.9","1.9","8.9","1.7","10.9","18.7","4.7","2.2","11.8","2.3","14.1","2.1","15.5","21.7","2.3","4.5","16.8","3.0","25.2","2.7","22.1","14.1","1.8","5.9","2.5","2.6","19.7","2.3","16.3","12.5","1.7","16.1","2.2","19.3","2.6","2.1","1.3","0.9","4.1","1.2","3.1","4.6","1.4","0.0","0.8","2.3","0.9","0.7","1.9","0.8","0.0","1.2","3.0","53569","2518","61952","3666","31004","2295","3986","71111","4124","72719","3031","64569","N","N","2611","36093","23.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.1","(X)",
"0500000US50007","Chittenden County, Vermont","N","N","26523","1777","1623","36336","1177","62859","2.9","1.3","1.6","7.2","3.4","13.3","N","N","6.0","1.4","2.6","1.2","11.7","3.2","N","N","15.9","3.3","N","N","2.0","5.4","1.7","9.6","14.6","3.4","N","N","2.0","8.0","1.8","10.5","11.7","2.9","N","N","2.8","12.0","1.9","11.9","16.3","2.3","3.3","15.8","N","N","2.9","16.6","14.3","2.0","9.1","2.7","N","N","2.8","16.5","14.0","1.8","20.2","2.9","N","N","5.8","2.4","1.2","8.5","2.0","5.4","N","N","0.9","1.0","7.3","1.9","1.2","4.9","0.9","1.1","N","N","55764","4268","79049","6193","31326","1685","4452","89772","6201","97384","4049","75571","N","N","3947","43018","21.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.2","(X)",
"0500000US51003","Albemarle County, Virginia","N","N","13294","1765","1722","24377","1419","37671","2.4","1.8","2.0","6.7","5.5","14.9","N","N","4.2","1.9","2.9","2.2","6.6","3.1","N","N","14.6","6.2","N","N","2.3","4.4","2.3","8.2","12.2","3.7","N","N","3.1","9.6","2.4","10.3","11.4","4.4","N","N","3.2","11.5","2.5","11.5","19.3","3.4","6.3","23.3","N","N","4.4","17.3","12.4","2.6","7.9","3.6","N","N","3.2","14.3","13.9","2.5","19.1","3.8","N","N","4.4","2.4","1.8","7.6","2.5","5.7","N","N","2.1","1.8","10.7","3.0","1.9","7.8","2.0","2.5","N","N","59499","5892","77442","10472","36357","7233","11800","91004","16056","113435","9694","92953","N","N","12479","54871","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)",
"0500000US51013","Arlington County, Virginia","32315","2296","50299","2738","2766","42683","2544","92982","2.8","1.4","0.9","3.4","1.3","4.4","0.6","0.5","1.6","0.7","1.6","1.0","1.8","1.0","0.7","0.7","4.8","1.7","1.5","2.9","1.9","5.9","1.2","4.9","4.6","1.4","1.2","1.4","1.6","3.6","0.9","3.9","7.1","2.0","1.6","4.8","2.3","6.9","1.4","6.9","17.1","2.0","3.2","21.2","2.8","10.2","2.4","11.3","14.9","1.9","18.8","3.4","2.5","11.3","2.2","9.9","21.7","2.1","20.9","3.2","22.2","3.8","22.2","3.0","1.6","12.9","2.3","10.1","15.5","2.8","7.4","2.1","24.3","2.7","1.7","15.6","1.9","7.9","3.4","30.6","94986","4776","116586","8572","81032","4844","11116","138144","9873","145185","5314","119414","N","N","5707","95507","16.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","12.6","(X)",
"0500000US51015","Augusta County, Virginia","N","N","7889","1346","1463","19870","1428","27759","5.0","2.9","2.6","6.8","5.6","11.2","N","N","3.8","1.7","2.1","1.5","8.5","4.7","N","N","25.9","8.4","N","N","2.7","6.7","3.0","11.8","18.3","6.4","N","N","2.8","7.4","2.7","10.5","15.1","6.1","N","N","4.0","17.7","3.3","17.3","22.9","4.1","6.0","13.1","N","N","4.7","26.8","14.2","3.2","3.2","2.8","N","N","4.0","18.2","10.2","2.8","12.7","3.7","N","N","3.8","3.2","1.4","2.7","1.7","2.2","N","N","0.9","1.6","0.6","0.7","0.5","0.5","2.4","0.0","N","N","49903","3193","61544","4525","26415","3100","3250","67034","3950","65123","3477","56719","N","N","5111","34829","31.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)",
"0500000US51019","Bedford County, Virginia","N","N","7974","1283","1194","19621","1136","27595","3.1","2.6","2.4","6.0","7.3","17.4","N","N","4.3","2.1","1.8","1.3","10.5","5.6","N","N","20.8","6.9","N","N","2.9","7.9","2.8","11.3","16.3","7.7","N","N","3.4","12.4","3.6","13.4","15.8","6.2","N","N","3.8","14.4","3.2","15.9","18.3","3.6","6.9","14.2","N","N","3.8","20.0","14.5","3.5","2.4","2.3","N","N","4.4","18.7","9.3","2.0","12.0","2.8","N","N","2.7","2.7","1.5","5.0","2.1","3.5","N","N","0.0","2.4","4.8","2.2","1.5","3.4","2.4","0.0","N","N","49002","4798","63696","3596","25941","5584","5762","68261","7395","77659","5567","65293","N","N","4811","31932","28.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.3","(X)",
"0500000US51041","Chesterfield County, Virginia","63749","3262","28106","2569","2945","84107","1951","112213","2.8","1.2","1.0","3.8","2.6","8.3","0.6","0.9","3.0","0.9","1.9","0.9","6.5","2.0","0.8","1.1","15.7","3.2","0.9","2.5","1.0","4.0","1.1","6.4","13.2","3.6","1.3","4.5","1.7","8.2","1.6","8.6","19.8","3.8","1.8","7.8","1.8","9.9","1.7","13.1","20.0","1.6","3.3","19.0","2.1","19.6","1.9","20.2","15.6","1.8","9.3","2.8","2.4","18.4","1.9","16.9","18.0","1.8","21.8","1.9","26.9","2.5","5.0","2.2","1.2","7.8","1.3","6.3","9.9","1.7","1.3","1.3","6.4","1.1","0.9","5.3","1.4","1.9","1.4","8.2","69149","3229","79545","4336","37657","2166","3367","94271","3753","94391","2893","84515","N","N","3309","49105","24.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.5","(X)",
"0500000US51059","Fairfax County, Virginia","219941","5200","116399","4593","5562","273016","3502","389415","1.8","0.5","0.5","3.2","1.3","6.9","0.3","0.7","1.1","0.3","0.7","0.3","2.4","0.8","0.3","0.4","6.7","1.1","0.6","2.2","0.7","3.2","0.6","4.1","6.0","1.2","0.5","2.1","0.7","3.9","0.5","4.1","10.8","1.5","0.9","5.1","0.9","7.0","0.7","7.7","14.4","0.9","2.2","20.2","1.0","9.8","0.9","12.1","12.8","1.0","16.4","2.0","1.2","10.9","1.0","11.2","20.9","1.1","20.7","1.1","22.4","1.2","19.1","1.9","0.9","16.6","1.2","14.0","19.2","1.4","6.6","0.9","22.9","1.0","0.8","17.6","0.9","4.8","1.2","27.2","103010","2121","122189","3379","71378","1874","3745","139934","3581","148768","2596","130695","166109","4133","3006","82638","22.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.5","(X)",
"0500000US51061","Fauquier County, Virginia","N","N","5640","1155","1414","16697","1301","22337","1.9","1.7","2.1","4.7","6.0","13.0","N","N","2.2","1.5","1.3","1.3","6.0","4.5","N","N","10.9","5.5","N","N","2.4","4.2","2.2","6.2","15.6","7.6","N","N","2.9","5.8","2.9","8.1","6.5","5.4","N","N","4.0","9.8","2.9","8.0","16.3","3.8","7.9","15.9","N","N","4.4","16.8","13.8","4.3","15.5","8.6","N","N","3.9","13.0","18.9","3.8","19.6","4.5","N","N","13.8","7.2","2.9","14.0","3.7","10.9","N","N","1.6","2.3","13.6","4.8","3.9","11.0","2.1","1.3","N","N","85614","6123","94402","9930","41638","24287","8972","106973","13164","120237","10206","105513","N","N","9244","56005","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.4","(X)",
"0500000US51069","Frederick County, Virginia","N","N","7083","1116","1574","21129","1554","28212","2.4","1.7","1.3","2.5","3.4","4.6","N","N","6.3","2.2","1.3","0.9","21.1","8.1","N","N","13.4","7.5","N","N","1.4","3.4","2.1","6.0","11.8","6.0","N","N","2.8","9.6","2.6","10.0","14.1","6.5","N","N","3.7","15.9","3.2","14.5","20.5","3.5","3.6","7.6","N","N","4.2","23.1","11.5","2.8","12.5","6.8","N","N","3.2","10.8","18.7","4.0","22.3","5.0","N","N","8.5","5.7","2.0","7.4","2.4","6.4","N","N","2.5","4.0","3.8","1.8","1.7","3.8","3.4","4.0","N","N","63331","5410","68920","6519","32088","13321","11527","80110","4993","83085","5081","76917","N","N","12783","56107","30.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US51085","Hanover County, Virginia","N","N","7328","1010","1213","29119","1001","36447","1.3","1.0","1.1","2.3","3.7","6.2","N","N","3.1","1.4","2.2","1.6","6.8","4.1","N","N","15.9","5.9","N","N","1.8","3.4","2.0","5.9","16.8","6.0","N","N","2.3","7.5","2.1","9.1","12.0","6.7","N","N","3.1","12.3","2.6","11.8","20.2","3.9","9.6","26.8","N","N","3.9","18.4","12.3","2.7","3.9","2.9","N","N","3.3","13.9","21.8","3.2","25.0","4.0","N","N","9.2","4.6","1.9","10.1","2.4","8.6","N","N","1.6","1.9","6.1","1.8","1.5","5.0","1.3","0.8","N","N","71891","4420","82032","5352","40571","10673","6503","87748","5628","97543","4505","88445","N","N","6545","49271","26.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.4","(X)",
"0500000US51087","Henrico County, Virginia","57801","2813","40837","2601","2930","81291","2097","122128","4.0","1.1","1.0","4.3","1.9","6.0","0.7","1.4","3.9","0.9","2.3","0.9","8.2","2.2","0.8","1.3","14.4","3.0","1.0","2.4","1.6","5.8","1.5","8.3","14.6","2.7","1.5","5.5","1.7","8.3","1.4","10.6","19.3","2.9","1.9","9.2","2.0","12.1","1.7","14.6","18.3","2.1","3.3","19.7","2.8","17.6","2.5","16.9","15.3","1.8","9.5","2.3","2.8","20.5","2.1","17.8","15.1","1.8","20.2","2.6","25.6","3.1","4.8","1.7","0.9","6.3","1.2","5.0","8.2","1.7","2.2","1.0","6.2","1.3","0.9","4.5","0.6","1.1","1.8","8.3","59202","3837","75873","3961","40433","2536","3674","88823","4324","92109","2970","78260","N","N","2927","48703","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.6","(X)",
"0500000US51095","James City County, Virginia","N","N","6689","1256","1447","20223","1230","26912","1.8","1.7","2.4","4.5","7.6","13.5","N","N","1.5","0.9","0.7","0.8","3.8","3.3","N","N","12.5","6.0","N","N","3.0","6.3","2.8","7.6","14.9","7.5","N","N","2.7","5.4","2.6","7.8","9.2","5.6","N","N","3.5","9.7","3.2","9.7","19.2","3.9","8.7","25.8","N","N","4.3","16.7","14.3","3.2","9.9","4.6","N","N","4.2","15.8","21.4","3.6","26.5","4.1","N","N","5.3","5.6","2.2","8.3","2.8","6.8","N","N","2.5","2.9","8.8","3.0","2.4","7.2","2.8","2.6","N","N","74706","5106","86794","6857","43303","12339","9703","94972","7853","101705","6960","91107","N","N","13808","57972","23.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.3","(X)",
"0500000US51107","Loudoun County, Virginia","67195","2539","20347","2196","2336","82632","2217","102979","0.9","0.5","0.6","1.3","2.1","3.5","0.2","0.2","0.9","0.4","0.8","0.5","2.2","1.2","0.5","0.7","6.3","2.4","0.7","1.1","0.7","1.8","0.7","2.6","5.2","2.2","0.8","1.1","0.8","1.8","0.7","2.3","10.4","2.9","1.4","3.7","1.4","5.3","1.3","6.4","13.1","1.8","5.0","26.3","1.7","7.2","1.8","10.1","11.7","1.8","10.7","3.8","1.9","11.4","2.2","13.1","27.6","2.5","27.0","2.8","29.8","3.2","23.5","5.1","1.7","18.8","2.2","16.2","21.4","2.7","6.0","2.9","20.3","2.0","1.8","18.0","3.1","5.9","2.4","23.4","119540","3915","126174","4713","69141","7971","7274","137216","4144","141589","3780","132352","N","N","8259","86947","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)",
"0500000US51121","Montgomery County, Virginia","N","N","15526","1979","1600","19459","2041","34985","5.8","2.9","3.2","16.0","6.3","28.7","N","N","6.9","2.2","3.3","2.4","13.2","3.9","N","N","17.6","5.0","N","N","4.1","9.5","3.3","13.9","7.6","3.3","N","N","2.9","6.1","2.3","6.8","15.8","5.6","N","N","3.7","13.6","3.2","14.6","14.6","3.2","4.6","8.3","N","N","4.7","19.7","12.1","3.2","4.6","3.0","N","N","4.7","18.1","9.9","2.4","16.2","4.5","N","N","2.5","2.5","1.4","4.5","2.0","3.2","N","N","1.1","1.4","3.2","1.6","1.0","2.0","0.9","0.5","N","N","40685","6701","65455","9512","19487","3405","7362","76360","5945","72798","3898","53879","N","N","4200","29387","23.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.4","(X)",
"0500000US51153","Prince William County, Virginia","77598","3250","30268","2900","3940","100090","3978","130358","2.3","1.0","0.9","2.6","1.7","4.4","0.3","0.4","1.1","0.5","1.0","0.5","2.3","1.5","0.3","0.5","10.7","2.7","0.8","1.3","1.0","2.7","1.0","4.6","7.6","2.9","1.0","2.8","1.2","4.2","1.2","4.8","15.2","3.5","2.0","7.3","1.8","8.7","1.7","9.7","14.9","1.8","3.5","21.2","2.1","11.0","1.9","13.0","15.5","1.9","13.1","3.3","2.5","16.5","2.3","16.4","24.7","2.0","25.6","2.5","27.9","2.7","19.2","3.8","1.4","14.6","1.7","12.1","17.6","2.0","3.4","1.5","11.6","1.4","1.1","10.0","1.3","3.0","1.8","14.6","92655","3848","102117","3703","59920","6095","6010","117434","3505","114360","3015","106308","N","N","4794","72915","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)",
"0500000US51161","Roanoke County, Virginia","N","N","13418","1416","1408","24595","1112","38013","2.0","1.1","1.6","3.9","3.9","7.4","N","N","4.0","1.6","2.2","1.6","7.3","2.8","N","N","12.3","4.8","N","N","1.3","3.2","1.9","6.2","21.2","6.3","N","N","3.0","10.6","2.8","14.2","21.7","5.8","N","N","2.5","11.4","2.7","15.0","21.1","2.9","5.1","17.8","N","N","3.8","22.4","12.8","2.4","3.8","2.2","N","N","3.4","17.7","14.4","2.6","18.7","3.8","N","N","6.4","2.7","1.5","6.0","2.1","4.4","N","N","1.5","1.5","5.7","2.1","1.4","3.9","0.8","0.5","N","N","57212","4481","73423","3161","35570","3629","5787","79655","4992","86922","3815","71915","N","N","4421","44005","28.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)",
"0500000US51165","Rockingham County, Virginia","N","N","8251","1178","1400","20854","1354","29105","3.9","1.6","1.3","4.4","3.5","6.9","N","N","6.0","2.0","5.0","2.7","9.8","4.2","N","N","19.8","6.9","N","N","3.1","8.6","2.8","11.8","18.3","6.9","N","N","3.6","11.4","2.9","13.8","21.0","6.6","N","N","3.7","15.4","3.1","16.8","19.8","3.3","5.2","13.2","N","N","4.3","22.5","9.8","2.3","5.9","4.1","N","N","3.1","11.8","10.5","2.6","12.7","3.1","N","N","4.0","3.2","1.4","3.4","1.7","3.1","N","N","0.5","0.8","5.4","2.6","1.9","4.0","1.0","0.6","N","N","48243","3397","56704","3840","30055","6921","3952","61120","11453","80838","8746","70160","N","N","5298","39638","32.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.9","(X)",
"0500000US51177","Spotsylvania County, Virginia","N","N","9041","1279","1817","31441","1388","40482","2.0","1.3","1.2","2.6","3.9","6.5","N","N","1.8","1.1","1.4","1.0","4.1","4.0","N","N","13.9","6.9","N","N","3.4","8.2","3.2","8.8","8.7","4.8","N","N","1.8","4.7","1.9","6.2","24.7","8.5","N","N","3.1","10.6","3.0","13.4","21.0","4.2","9.0","20.3","N","N","4.9","21.1","12.4","3.0","7.5","3.7","N","N","3.5","13.6","20.8","3.7","22.2","4.1","N","N","12.9","5.7","1.7","11.2","2.2","9.2","N","N","1.4","1.6","5.0","1.8","1.5","3.9","2.1","0.0","N","N","72217","3621","77868","11464","44382","5460","4796","99436","4913","91539","4173","83970","N","N","5912","52645","23.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","16.8","(X)",
"0500000US51179","Stafford County, Virginia","N","N","9058","1294","1375","31662","1397","40720","1.3","0.8","0.8","1.7","2.2","3.3","N","N","2.2","0.9","1.4","1.0","4.8","2.8","N","N","10.2","4.7","N","N","0.8","1.2","1.2","2.7","7.2","4.3","N","N","1.9","4.9","1.7","5.5","18.5","6.9","N","N","2.0","7.1","1.9","9.0","18.4","3.0","6.6","18.4","N","N","3.3","18.0","14.2","2.7","8.8","4.7","N","N","3.1","15.4","26.9","3.5","26.7","3.8","N","N","25.9","9.1","2.2","14.8","2.7","11.9","N","N","2.1","1.7","9.4","2.1","1.7","7.5","1.0","0.8","N","N","94317","3923","101015","5263","59553","18831","5883","108597","5214","112138","4144","103397","N","N","8376","69178","26.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)",
"0500000US51199","York County, Virginia","N","N","5485","1249","1061","19262","916","24747","1.7","1.3","1.6","2.6","5.7","6.8","N","N","1.4","1.2","1.3","1.2","2.8","3.4","N","N","8.4","5.8","N","N","2.2","4.5","2.0","5.6","25.4","9.9","N","N","2.7","5.6","3.0","9.9","18.7","6.7","N","N","3.5","7.7","3.2","9.3","18.9","4.3","7.9","16.0","N","N","4.8","18.7","15.8","3.4","13.9","7.0","N","N","3.9","16.3","20.8","3.9","25.3","4.9","N","N","5.3","4.3","2.4","10.8","2.9","9.0","N","N","1.5","2.6","8.2","3.0","2.4","6.7","2.1","1.3","N","N","79120","8129","91667","6480","41387","7949","8829","103648","9851","109704","8271","97759","N","N","7469","52520","28.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.0","(X)",
"0500000US51510","Alexandria city, Virginia","N","N","34274","2260","2460","30087","2156","64361","1.3","0.9","1.0","3.2","1.8","5.4","N","N","1.4","0.7","1.9","1.3","1.2","0.8","N","N","8.4","2.5","N","N","2.6","7.2","1.7","7.4","5.8","2.3","N","N","3.2","8.8","1.7","6.9","12.8","2.7","N","N","2.7","6.3","2.0","9.9","18.8","2.5","3.8","24.2","N","N","3.1","12.9","13.0","2.1","15.3","3.3","N","N","2.8","10.7","19.5","2.3","20.2","3.5","N","N","17.3","3.1","1.7","11.8","2.7","7.8","N","N","3.7","1.7","18.9","2.9","1.5","12.0","1.7","6.0","N","N","77793","5014","101064","7632","65352","6269","11030","132017","12153","138264","5978","110485","N","N","6778","83688","16.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.7","(X)",
"0500000US51550","Chesapeake city, Virginia","44367","2575","20356","2302","2088","58198","1845","78554","3.3","1.4","1.3","4.5","3.2","8.3","1.0","1.5","3.0","0.9","2.1","0.8","5.7","2.6","0.6","1.0","15.1","4.2","0.8","1.3","1.3","3.8","1.3","6.5","14.6","3.9","1.2","4.6","1.6","7.4","1.6","9.2","21.9","4.9","2.2","7.1","2.0","8.6","1.9","11.9","20.9","2.3","5.1","17.6","3.1","21.2","2.7","22.1","16.4","2.0","9.6","4.4","2.6","21.3","2.4","18.6","18.1","1.9","22.5","2.6","27.3","3.3","3.5","1.8","1.2","6.8","1.4","6.0","8.7","1.8","3.6","2.7","4.8","1.4","1.1","3.6","0.9","0.0","1.8","6.0","68955","3078","77152","2827","37135","3797","3411","89475","4948","90515","3855","79665","N","N","4782","46211","28.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.7","(X)",
"0500000US51650","Hampton city, Virginia","N","N","18401","1949","2017","32900","2003","51301","3.6","1.4","1.8","6.6","3.9","12.5","N","N","4.2","1.6","3.4","2.0","6.0","2.9","N","N","12.0","3.6","N","N","2.4","8.9","2.1","10.0","17.4","4.9","N","N","2.4","8.3","2.2","10.7","16.7","5.1","N","N","3.5","15.4","2.9","15.7","23.8","3.7","5.1","21.8","N","N","4.3","24.7","13.0","2.3","6.8","2.7","N","N","3.2","15.8","12.7","2.3","15.6","3.0","N","N","5.5","2.8","0.8","3.2","1.2","2.5","N","N","1.4","1.2","1.1","0.9","0.6","0.7","1.0","0.0","N","N","51275","1446","61122","6207","36592","5177","2995","71877","3652","68056","2669","60304","N","N","3318","43502","22.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.4","(X)",
"0500000US51680","Lynchburg city, Virginia","N","N","10419","1463","1598","16194","1703","26613","9.7","4.5","3.4","14.9","6.6","24.3","N","N","8.1","2.4","3.2","2.0","15.0","5.4","N","N","17.7","6.0","N","N","3.4","10.3","3.0","13.0","16.8","5.9","N","N","3.8","11.2","3.2","13.8","10.8","4.7","N","N","5.9","17.3","4.4","14.4","17.0","3.6","4.6","11.7","N","N","4.9","19.8","8.8","2.6","1.9","1.7","N","N","4.0","13.3","4.5","1.9","6.6","3.0","N","N","1.4","1.4","1.4","4.3","2.3","2.8","N","N","0.5","0.8","4.2","2.4","1.5","2.6","1.8","0.0","N","N","35156","3544","47963","5550","19627","5326","11804","60403","7500","64473","4583","49939","N","N","3183","26884","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.1","(X)",
