"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US48441","Taylor County, Texas","55974","1458","6.0","1.7","5.6","2.0","8.9","2.2","8.7","2.5","14.8","2.7","24.1","3.8","10.7","2.4","11.8","2.2","6.2","2.2","3.2","1.2","53315","3111","69630","4950","29.2","(X)","(X)","(X)","(X)","(X)","34844","2148","4.9","1.8","3.1","1.6","7.9","2.4","7.4","2.5","12.7","2.9","23.1","4.6","10.9","2.7","15.1","3.1","10.0","3.5","4.9","1.9","63912","5403","83059","6915","(X)","(X)","32.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76872","8020","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21130","2240","10.9","3.5","9.4","4.2","12.7","3.7","13.1","5.1","17.0","5.2","21.6","5.4","9.3","3.7","5.7","2.6","0.0","1.2","0.4","0.5","37669","4919","43680","4288","(X)","(X)","(X)","(X)","23.1","(X)",
"0500000US48451","Tom Green County, Texas","45516","1868","8.0","2.8","3.3","1.8","9.2","2.9","9.7","2.1","11.5","2.7","20.3","4.1","14.8","2.9","15.4","2.8","4.6","1.6","3.2","1.2","61649","3667","74724","5428","35.5","(X)","(X)","(X)","(X)","(X)","27706","2411","3.1","1.5","1.4","1.2","3.7","2.2","8.7","3.2","12.4","3.4","21.7","4.6","18.1","4.0","21.0","4.6","6.5","2.4","3.5","1.8","71754","8532","88574","8547","(X)","(X)","35.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89239","10461","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17810","2126","16.0","6.1","8.0","4.2","19.0","6.5","10.9","3.1","12.0","4.2","15.8","6.6","8.0","4.1","5.9","2.7","1.7","1.9","2.7","2.2","30609","6908","50426","10067","(X)","(X)","(X)","(X)","35.8","(X)",
"0500000US48453","Travis County, Texas","567627","5754","5.6","0.7","2.1","0.4","5.4","0.8","5.7","0.7","11.0","1.0","14.4","1.2","13.4","1.1","17.3","1.2","10.1","0.9","15.1","0.9","84531","2588","121005","3587","34.4","(X)","(X)","(X)","(X)","(X)","303600","8246","2.6","0.8","1.2","0.4","3.7","0.9","5.0","1.0","8.0","1.2","11.1","1.5","12.6","1.4","20.0","1.7","13.2","1.3","22.7","1.6","112192","4337","150650","5132","(X)","(X)","36.3","(X)","(X)","(X)","235467","8454","1.7","0.8","0.7","0.4","2.6","0.9","2.8","1.0","5.8","1.2","8.8","1.3","12.3","1.6","21.8","2.0","15.5","1.6","27.9","1.9","135502","4198","173126","6307","(X)","(X)","(X)","(X)","(X)","(X)","264027","7803","9.4","1.4","3.2","0.8","7.7","1.5","7.7","1.1","14.8","1.5","18.0","1.9","13.3","1.7","14.0","1.8","6.1","1.2","5.9","0.9","57475","2912","83769","5306","(X)","(X)","(X)","(X)","31.5","(X)",
"0500000US48469","Victoria County, Texas","36753","1054","7.7","3.1","4.4","1.9","9.6","2.9","9.9","3.0","14.2","3.4","18.0","3.9","14.2","3.2","12.0","3.3","6.8","2.4","3.3","1.4","54596","6898","70986","5423","38.7","(X)","(X)","(X)","(X)","(X)","23842","1872","2.7","1.9","3.4","2.4","5.5","2.6","9.6","3.2","15.3","4.5","20.0","4.8","17.0","4.0","13.3","3.5","8.4","2.9","4.7","2.1","62329","8482","81697","5440","(X)","(X)","38.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77896","12282","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12911","1934","17.1","7.3","7.0","4.1","17.0","6.3","12.7","5.6","15.8","5.7","11.8","5.2","9.3","5.5","6.1","4.8","2.6","3.0","0.6","0.6","31955","6182","45087","7351","(X)","(X)","(X)","(X)","37.1","(X)",
"0500000US48471","Walker County, Texas","24704","2989","16.1","5.4","6.8","5.3","11.2","4.7","8.0","4.0","15.6","5.9","16.0","5.0","13.0","5.4","8.1","3.7","2.6","2.3","2.5","1.8","41470","5584","54787","6577","38.7","(X)","(X)","(X)","(X)","(X)","13737","2035","8.1","6.6","3.6","5.4","11.2","6.9","7.4","4.8","11.7","6.4","22.0","8.0","15.3","6.0","14.4","6.5","2.0","1.8","4.4","3.3","59219","15363","70338","9977","(X)","(X)","38.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71938","8188","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10967","2196","30.2","10.4","7.7","7.7","11.3","5.5","9.9","7.6","19.8","9.8","7.1","4.3","10.2","8.4","2.6","2.4","1.1","1.4","0.2","0.3","25286","5762","32834","6526","(X)","(X)","(X)","(X)","39.0","(X)",
"0500000US48479","Webb County, Texas","78730","1303","10.3","1.9","5.8","1.5","8.9","2.1","11.5","2.4","11.0","2.3","19.0","3.3","10.2","1.9","14.3","2.6","5.1","1.6","3.9","1.4","51867","2856","70336","5442","48.9","(X)","(X)","(X)","(X)","(X)","61850","2332","7.5","1.8","3.7","1.4","8.7","2.2","11.4","2.6","11.6","2.6","21.1","4.0","11.5","2.4","14.8","2.9","5.9","1.9","3.8","1.3","55469","4344","75030","6196","(X)","(X)","53.6","(X)","(X)","(X)","37962","3000","3.5","1.5","2.8","1.6","3.9","1.5","10.5","3.3","11.2","3.3","22.0","4.9","12.4","3.1","19.4","4.3","9.1","3.1","5.2","2.1","72124","5129","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16880","2120","21.1","6.0","14.6","4.8","13.4","5.6","10.3","4.3","7.4","4.9","11.0","4.5","4.5","2.7","12.2","5.6","1.5","1.8","4.0","3.9","26330","10233","48932","10461","(X)","(X)","(X)","(X)","30.2","(X)",
"0500000US48485","Wichita County, Texas","49071","1648","7.5","1.9","2.8","1.2","12.4","2.4","9.7","2.3","14.5","3.3","18.3","2.8","10.9","2.2","13.9","2.1","5.3","1.9","4.7","1.6","53465","3698","72820","4973","43.4","(X)","(X)","(X)","(X)","(X)","30219","2008","4.0","1.7","2.2","1.3","6.5","2.6","6.3","2.3","15.0","4.4","17.7","3.3","14.2","3.1","19.1","3.5","8.7","2.9","6.3","2.3","72879","7336","90582","7295","(X)","(X)","49.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91835","9937","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18852","1936","13.8","4.2","5.0","2.3","22.6","4.5","15.0","4.2","13.9","4.0","17.7","4.8","6.7","2.8","4.6","2.7","0.0","1.4","0.9","0.9","30263","4049","41356","4498","(X)","(X)","(X)","(X)","32.0","(X)",
"0500000US48491","Williamson County, Texas","241836","2107","2.4","0.7","1.1","0.4","4.6","1.0","5.6","1.0","8.4","1.3","16.1","1.7","14.0","1.7","22.1","2.0","12.6","1.4","13.1","1.1","96073","2875","118061","3131","33.6","(X)","(X)","(X)","(X)","(X)","171371","4119","1.2","0.4","0.7","0.4","3.1","0.8","3.6","1.0","6.3","1.3","14.0","1.8","13.9","1.8","25.1","2.4","16.0","1.8","16.0","1.5","112236","3887","134100","3844","(X)","(X)","35.4","(X)","(X)","(X)","139991","4754","0.7","0.4","0.6","0.4","2.5","1.1","2.6","0.8","4.5","1.3","11.6","1.8","12.6","1.8","26.7","2.5","19.2","2.2","19.0","1.8","127660","5710","146471","4620","(X)","(X)","(X)","(X)","(X)","(X)","70465","4034","5.7","2.1","2.4","0.8","8.5","2.4","10.6","2.9","14.5","3.0","22.8","3.9","12.8","2.1","14.1","2.9","3.8","1.2","4.8","1.7","55116","4000","75320","4984","(X)","(X)","(X)","(X)","28.4","(X)",
"0500000US48497","Wise County, Texas","24449","968","4.7","2.6","2.9","2.3","6.6","2.6","6.9","2.0","11.5","3.6","14.5","3.6","16.6","4.2","14.7","4.1","11.9","3.7","9.7","3.5","81400","9157","97382","8993","38.1","(X)","(X)","(X)","(X)","(X)","19041","1193","4.0","2.6","1.3","1.5","3.5","2.3","4.3","2.0","12.3","4.9","15.8","4.6","16.9","4.5","19.4","5.1","11.9","3.8","10.6","4.1","84971","10082","106418","11078","(X)","(X)","39.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","107624","15666","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5408","927","12.3","10.1","9.8","8.6","17.5","8.0","15.1","5.3","18.7","8.3","9.1","7.1","11.2","6.3","4.0","4.5","2.3","1.9","0.0","4.6","31637","5981","41668","7167","(X)","(X)","(X)","(X)","26.1","(X)",
"0500000US49005","Cache County, Utah","43099","1008","4.1","1.8","3.3","1.5","5.1","2.0","10.3","2.3","12.4","2.3","18.4","3.0","15.4","2.7","17.8","2.8","6.2","1.6","7.0","1.7","69154","4603","93081","6747","28.1","(X)","(X)","(X)","(X)","(X)","33296","1474","3.6","2.0","3.4","1.9","4.0","2.1","8.0","2.7","9.2","2.2","18.7","3.4","15.8","3.0","21.6","3.7","6.7","2.0","9.0","2.0","78089","3642","104084","8436","(X)","(X)","27.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87522","9157","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9803","1327","7.3","4.1","3.9","3.1","10.5","4.4","17.3","5.3","21.8","5.6","17.7","6.2","13.6","4.9","3.2","2.0","4.6","2.4","0.1","0.2","43769","3787","53036","5620","(X)","(X)","(X)","(X)","29.7","(X)",
"0500000US49011","Davis County, Utah","114119","1538","3.2","1.1","1.7","0.5","4.2","1.2","5.6","1.2","8.3","1.5","16.4","1.8","13.5","1.7","22.9","2.1","11.5","1.7","12.8","1.5","93182","4223","121103","6092","31.0","(X)","(X)","(X)","(X)","(X)","87013","2676","1.9","0.8","0.8","0.5","2.7","0.9","3.4","1.2","6.7","1.6","14.9","1.8","13.9","2.1","26.2","2.7","13.4","2.1","16.1","1.9","106845","4342","137535","7460","(X)","(X)","31.2","(X)","(X)","(X)","71582","3388","0.9","0.6","0.6","0.4","1.1","0.6","1.5","0.6","6.3","1.7","14.2","1.9","12.9","2.2","28.4","2.9","15.3","2.5","18.8","2.2","118647","5214","N","N","(X)","(X)","(X)","(X)","(X)","(X)","27106","2518","8.5","3.8","4.3","1.9","10.7","3.5","14.0","4.3","13.6","4.0","19.4","4.6","13.6","3.5","10.7","3.3","3.7","1.3","1.4","0.8","49311","4732","61305","5224","(X)","(X)","(X)","(X)","27.2","(X)",
"0500000US49035","Salt Lake County, Utah","420303","3529","4.0","0.7","3.0","0.6","4.9","0.7","6.0","0.8","9.9","0.8","18.7","1.1","15.1","1.1","19.2","1.0","9.0","0.8","10.3","0.8","80712","1653","105639","2354","34.6","(X)","(X)","(X)","(X)","(X)","278810","5452","2.0","0.5","2.3","0.7","2.5","0.5","4.2","0.7","7.4","0.9","18.2","1.3","16.6","1.4","22.4","1.3","11.2","1.1","13.2","1.1","94520","2512","122301","3413","(X)","(X)","36.6","(X)","(X)","(X)","213233","5750","1.0","0.4","0.9","0.6","1.7","0.5","2.8","0.6","5.8","0.9","16.6","1.7","17.3","1.6","24.7","1.6","13.4","1.4","15.8","1.4","106167","2950","135350","4350","(X)","(X)","(X)","(X)","(X)","(X)","141493","5062","8.5","1.6","5.0","1.1","9.7","1.5","10.7","1.6","15.7","1.9","20.8","2.1","11.5","1.7","11.0","1.7","3.3","0.7","3.8","0.9","50370","2680","66363","3329","(X)","(X)","(X)","(X)","27.4","(X)",
"0500000US49045","Tooele County, Utah","23495","420","2.5","1.3","2.5","1.7","1.8","1.2","4.0","2.1","8.0","3.2","19.8","4.9","15.1","4.8","30.8","5.9","9.2","3.3","6.2","2.5","93908","9637","102625","9631","34.0","(X)","(X)","(X)","(X)","(X)","19175","924","1.0","1.3","1.1","1.4","1.5","1.2","2.6","1.9","5.8","2.4","24.2","6.3","14.7","5.3","31.8","6.1","10.0","3.8","7.4","3.0","97382","9014","104121","6926","(X)","(X)","34.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","102426","8794","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4320","904","9.2","5.2","8.9","8.0","3.1","3.0","14.3","10.6","17.2","11.5","10.6","8.7","17.4","10.6","18.1","12.7","0.3","0.5","0.9","1.5","48831","21380","82801","42763","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US49049","Utah County, Utah","194258","1592","3.4","0.8","1.7","0.4","4.0","0.7","5.4","0.9","9.8","1.0","18.4","1.4","14.5","1.3","21.2","1.4","9.9","1.1","11.6","1.1","86781","3368","114135","3931","34.7","(X)","(X)","(X)","(X)","(X)","155470","3540","2.2","0.6","0.9","0.5","2.2","0.5","3.9","0.9","9.5","1.3","18.2","1.6","14.8","1.5","23.5","1.7","11.6","1.1","13.2","1.3","95407","3818","124755","4748","(X)","(X)","33.0","(X)","(X)","(X)","136366","3890","1.7","0.5","0.7","0.4","2.2","0.5","3.7","0.9","7.9","1.1","17.9","1.9","15.0","1.6","24.1","1.9","12.3","1.2","14.5","1.4","101211","2850","130980","5313","(X)","(X)","(X)","(X)","(X)","(X)","38788","3525","8.1","3.2","5.5","1.5","11.3","2.7","11.1","2.8","13.6","2.9","20.5","4.0","13.4","3.2","11.1","3.2","2.5","1.2","2.9","2.0","50251","4569","63414","8457","(X)","(X)","(X)","(X)","39.4","(X)",
"0500000US49053","Washington County, Utah","68090","2218","5.8","2.1","4.2","1.8","4.3","1.5","11.4","2.8","15.1","3.5","14.9","3.1","12.6","2.3","20.4","2.8","5.2","1.5","6.0","1.9","61186","4390","89046","8242","34.7","(X)","(X)","(X)","(X)","(X)","49954","2850","0.7","0.5","2.3","1.8","2.7","1.5","9.1","3.0","14.4","3.7","17.6","3.7","15.7","3.1","24.6","3.4","5.6","1.7","7.4","2.5","81401","7223","104402","11073","(X)","(X)","34.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85042","7111","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18136","2844","20.7","7.2","9.5","4.7","9.0","4.2","18.4","5.3","18.4","6.7","8.1","3.9","4.1","2.9","6.9","3.1","3.1","2.4","1.7","2.2","29476","3484","42472","7058","(X)","(X)","(X)","(X)","31.9","(X)",
"0500000US49057","Weber County, Utah","92869","1519","5.5","1.4","1.9","0.8","6.4","1.3","7.6","1.4","11.3","2.0","19.4","2.4","13.2","2.0","18.8","2.2","8.1","1.6","7.7","1.4","72087","3538","94888","5521","35.6","(X)","(X)","(X)","(X)","(X)","67747","2520","3.1","1.3","0.5","0.6","3.7","1.1","6.2","1.6","10.2","2.5","19.5","2.9","15.7","2.5","21.6","2.6","9.5","1.7","10.0","1.8","84084","5064","109213","6796","(X)","(X)","35.8","(X)","(X)","(X)","52914","2718","1.5","1.1","0.0","0.3","2.7","0.9","4.2","1.8","8.5","2.2","19.0","3.1","16.4","2.7","23.8","3.1","11.5","1.9","12.4","2.2","96559","5300","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25122","2272","13.3","4.2","6.0","2.6","13.7","3.8","12.3","2.9","16.6","4.1","17.7","4.2","6.5","2.4","8.8","3.2","3.9","2.9","1.2","0.9","39892","3578","51179","4986","(X)","(X)","(X)","(X)","32.7","(X)",
"0500000US50007","Chittenden County, Vermont","70730","1270","5.5","1.6","3.4","1.4","6.0","1.8","5.3","1.4","9.1","1.9","14.9","2.5","14.1","2.4","17.7","2.3","9.3","1.7","14.7","2.1","85213","4231","111360","6296","30.1","(X)","(X)","(X)","(X)","(X)","40168","1968","2.7","2.1","0.7","0.7","2.0","1.3","2.2","1.1","4.6","1.6","15.2","3.2","14.3","3.3","21.8","3.3","13.0","2.4","23.3","3.6","114892","7992","145076","9693","(X)","(X)","31.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","126975","13687","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30562","2039","9.2","3.2","7.0","3.2","11.3","3.5","9.3","3.0","14.9","3.4","16.0","4.2","13.4","3.9","12.2","2.5","3.5","2.0","3.1","1.6","48388","6719","64914","6009","(X)","(X)","(X)","(X)","28.8","(X)",
"0500000US51003","Albemarle County, Virginia","45195","1636","2.3","1.4","1.6","1.2","5.0","1.9","6.7","2.2","9.8","2.7","15.3","2.8","12.4","2.8","17.7","3.2","13.6","2.9","15.5","2.7","92568","6774","130370","8617","35.1","(X)","(X)","(X)","(X)","(X)","27289","1835","0.7","0.9","1.4","1.8","2.4","1.7","5.5","2.6","4.3","2.0","12.2","4.0","12.6","3.0","21.0","4.4","17.1","4.3","22.8","3.9","125384","11216","164147","12471","(X)","(X)","36.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","142788","17530","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17906","2028","4.8","3.1","2.0","1.4","9.5","3.8","11.7","5.0","19.5","6.0","20.6","4.6","10.2","4.1","11.8","4.3","5.6","3.4","4.3","2.5","51303","4632","74172","8957","(X)","(X)","(X)","(X)","32.3","(X)",
"0500000US51013","Arlington County, Virginia","108396","2209","4.3","1.1","1.7","0.6","2.3","0.8","3.0","1.1","5.4","1.3","11.5","1.8","11.0","1.6","20.1","2.2","12.7","1.6","28.1","2.0","125651","5333","171647","7140","29.5","(X)","(X)","(X)","(X)","(X)","48572","2830","3.0","1.5","1.3","1.1","1.4","1.0","2.2","1.4","5.1","1.5","8.2","2.2","5.6","1.6","17.0","2.9","12.8","2.6","43.4","3.2","172122","14181","230273","14591","(X)","(X)","32.3","(X)","(X)","(X)","40178","2704","2.2","1.7","0.6","0.7","0.9","0.8","1.2","0.7","3.0","1.3","8.0","2.6","4.2","1.4","16.9","3.0","12.9","2.6","50.1","3.8","200779","19302","N","N","(X)","(X)","(X)","(X)","(X)","(X)","59824","2716","5.7","1.8","2.0","0.9","3.1","1.3","4.2","1.8","5.6","1.7","14.2","2.7","14.7","2.3","22.8","3.2","12.8","2.4","15.0","2.5","101159","5524","121649","6996","(X)","(X)","(X)","(X)","26.2","(X)",
"0500000US51015","Augusta County, Virginia","30186","1135","5.5","3.2","2.3","1.4","4.9","2.4","14.1","4.1","9.7","3.1","16.9","3.6","13.1","3.2","19.7","4.0","8.5","2.9","5.2","2.4","68584","8165","87133","6980","34.5","(X)","(X)","(X)","(X)","(X)","21129","1478","5.3","3.2","0.2","0.3","2.6","1.9","5.8","2.8","12.3","3.7","17.9","5.2","14.0","4.0","25.1","5.2","11.0","4.2","5.8","3.0","83049","6444","99677","8342","(X)","(X)","32.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101044","5385","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9057","1536","10.5","6.3","7.2","4.5","10.3","5.4","29.5","10.5","8.2","5.1","18.4","6.5","4.4","3.5","6.9","4.4","1.6","1.9","2.9","3.1","31884","2358","52132","11630","(X)","(X)","(X)","(X)","39.1","(X)",
"0500000US51019","Bedford County, Virginia","33397","1044","1.9","1.3","4.0","1.8","7.5","2.2","6.0","2.1","14.2","4.1","22.0","3.9","13.1","2.7","15.9","3.3","7.7","2.0","7.7","2.4","66415","6721","90917","7616","41.7","(X)","(X)","(X)","(X)","(X)","23884","1470","1.5","1.4","1.6","1.4","3.6","1.6","3.9","2.0","12.7","4.2","23.8","4.9","14.9","3.6","17.9","3.9","10.2","2.7","9.7","3.1","78442","7262","105161","10148","(X)","(X)","43.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81846","11213","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9513","1431","3.0","2.8","10.0","5.4","17.5","6.6","11.2","5.0","18.6","7.3","18.0","6.6","9.3","5.3","9.8","4.8","0.0","2.0","2.5","2.4","43806","9226","52526","7676","(X)","(X)","(X)","(X)","36.4","(X)",
"0500000US51041","Chesterfield County, Virginia","136070","1641","3.6","0.8","1.8","0.6","5.6","1.2","6.2","1.2","9.1","1.6","17.2","1.9","14.0","1.7","19.3","1.7","12.1","1.5","11.0","1.5","85796","3082","107865","4742","40.0","(X)","(X)","(X)","(X)","(X)","98018","2858","2.1","0.8","1.3","0.6","2.6","0.9","3.3","1.0","7.1","1.3","16.0","2.3","16.0","2.0","22.9","2.2","14.6","1.8","14.1","2.1","103088","4750","125660","6051","(X)","(X)","40.5","(X)","(X)","(X)","76795","2778","1.4","0.7","0.9","0.5","2.0","1.0","2.0","0.8","5.8","1.5","12.6","2.2","15.0","2.1","25.5","2.7","17.7","2.3","17.1","2.5","119269","5298","N","N","(X)","(X)","(X)","(X)","(X)","(X)","38052","3001","8.6","3.0","4.1","1.7","13.7","3.0","13.4","3.2","15.8","4.1","19.6","3.8","10.4","3.0","9.7","2.7","3.6","1.6","1.2","0.8","43810","5134","55553","3843","(X)","(X)","(X)","(X)","36.2","(X)",
"0500000US51059","Fairfax County, Virginia","410660","2562","2.8","0.5","1.3","0.3","3.0","0.5","3.2","0.5","5.2","0.6","9.9","0.8","9.9","0.7","19.9","1.0","15.5","0.9","29.4","0.9","134115","2486","171340","2965","33.1","(X)","(X)","(X)","(X)","(X)","285620","4992","2.2","0.5","1.0","0.3","2.4","0.5","2.4","0.6","3.9","0.6","7.4","1.0","7.7","0.8","19.6","1.1","16.8","1.2","36.7","1.1","159645","4087","195413","4177","(X)","(X)","34.7","(X)","(X)","(X)","234592","5292","0.9","0.3","0.6","0.3","1.4","0.4","1.6","0.5","3.1","0.6","5.9","0.8","6.8","0.8","19.4","1.3","18.0","1.2","42.3","1.4","177731","4694","215486","4845","(X)","(X)","(X)","(X)","(X)","(X)","125040","5161","5.4","1.2","2.2","0.7","4.6","1.0","5.4","1.2","8.4","1.4","16.2","1.8","14.5","1.4","20.7","1.9","12.0","1.4","10.5","1.5","87742","3731","109332","4719","(X)","(X)","(X)","(X)","27.5","(X)",
"0500000US51061","Fauquier County, Virginia","26887","780","2.6","1.7","2.6","1.3","7.0","2.9","6.5","2.5","6.1","2.5","11.4","3.4","9.5","2.8","18.3","3.9","15.3","3.4","20.7","3.8","108497","10872","138368","10300","45.0","(X)","(X)","(X)","(X)","(X)","18865","1471","1.6","1.6","0.6","0.6","2.9","1.7","4.5","2.5","3.8","2.2","14.2","4.4","10.9","3.5","18.2","4.4","17.4","4.1","25.8","5.4","125664","14166","157801","12644","(X)","(X)","51.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","150076","11559","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8022","1302","7.0","5.5","7.3","3.8","15.6","8.5","10.2","5.2","12.5","6.4","6.8","3.8","7.7","4.3","19.0","7.8","8.1","4.5","6.0","3.8","45646","16563","83898","16542","(X)","(X)","(X)","(X)","28.5","(X)",
"0500000US51069","Frederick County, Virginia","34581","1045","4.1","2.0","1.7","1.2","4.3","1.5","7.3","3.1","10.0","2.9","16.5","3.9","15.1","3.0","23.6","3.6","9.8","2.9","7.6","2.5","86044","8891","101766","8745","45.9","(X)","(X)","(X)","(X)","(X)","25262","1720","3.9","2.3","0.3","0.4","2.5","1.6","8.3","3.9","5.5","2.3","17.9","5.1","16.5","3.5","24.3","4.5","11.9","3.7","8.9","3.1","91855","5502","111084","10267","(X)","(X)","46.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111201","12892","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9319","1564","7.3","4.9","5.6","4.1","9.1","4.2","8.1","5.7","22.4","7.7","16.7","5.5","7.9","3.6","14.6","6.9","4.5","3.0","3.7","4.2","47073","5808","66742","12869","(X)","(X)","(X)","(X)","41.1","(X)",
"0500000US51085","Hanover County, Virginia","42274","1093","3.1","1.4","2.7","1.2","4.0","1.4","5.6","2.0","8.4","1.8","15.6","3.7","13.8","3.3","21.1","3.0","11.6","2.0","14.0","2.6","94381","5659","118402","7047","34.2","(X)","(X)","(X)","(X)","(X)","31236","1505","2.2","1.4","2.1","1.3","2.2","1.4","2.9","1.9","7.3","2.4","12.0","3.5","14.9","4.0","25.3","3.9","15.6","2.7","15.6","3.2","112132","6583","132692","9575","(X)","(X)","33.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","123295","7886","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11038","1409","5.7","3.5","7.8","4.2","9.0","4.2","15.2","5.9","17.5","5.1","18.9","6.4","9.8","4.4","6.2","3.3","1.6","1.6","8.4","4.2","46896","6063","70515","11536","(X)","(X)","(X)","(X)","33.7","(X)",
